seed,algo,n_agents,beta,gamma,avg_reward,collapse_count,final_resource,reward_std
45,EGP,10,0.5,0.5,-15.913389208742437,3,0.9163969447356135,0.27070864735605715
45,FPRL,10,0.5,0.5,-5.024119591314668,300,0.0,0.026339636139361865
46,PPO,10,0.5,0.5,-15.906000288806235,5,0.8894277551955964,0.28886199376320926
46,EGP,10,0.5,0.5,-15.906000288806235,5,0.8894277551955964,0.28886199376320926
46,FPRL,10,0.5,0.5,-5.0306357114246865,300,0.0,0.027363731479156075
47,PPO,10,0.5,0.5,-15.921995391339474,1,0.922420005963152,0.3063037562428368
47,EGP,10,0.5,0.5,-15.921995391339474,1,0.922420005963152,0.3063037562428368
47,FPRL,10,0.5,0.5,-5.028403871547726,300,0.0,0.026456640505628064
48,PPO,10,0.5,0.5,-15.901830224507982,30,0.9135503286474318,0.2489633151093565
48,EGP,10,0.5,0.5,-15.901830224507982,30,0.9135503286474318,0.2489633151093565
48,FPRL,10,0.5,0.5,-5.02656133209131,300,0.0,0.026714797262396527
49,PPO,10,0.5,0.5,-15.862899498782232,2,0.9018437085844943,0.2687641397384163
49,EGP,10,0.5,0.5,-15.862899498782232,2,0.9018437085844943,0.2687641397384163
49,FPRL,10,0.5,0.5,-5.032227339893531,300,0.02499997615814209,0.028336861526890286
50,PPO,10,0.5,0.5,-15.859867815750675,25,0.9371539306681544,0.28944853391667164
50,EGP,10,0.5,0.5,-15.859867815750675,25,0.9371539306681544,0.28944853391667164
50,FPRL,10,0.5,0.5,-5.027802132527295,300,0.0026007890701293945,0.02428014672096444
1,PPO,10,0.5,1.0,-32.626206468874535,10,0.8968659450553915,0.5368059595981802
1,EGP,10,0.5,1.0,-32.626206468874535,10,0.8968659450553915,0.5368059595981802
1,FPRL,10,0.5,1.0,-5.159529238596445,300,0.0,0.039968426670263416
2,PPO,10,0.5,1.0,-32.490697148586264,3,0.8954457089333177,0.539301464989269
2,EGP,10,0.5,1.0,-32.490697148586264,3,0.8954457089333177,0.539301464989269
2,FPRL,10,0.5,1.0,-5.159541891105382,300,0.0,0.035070840680968905
3,PPO,10,0.5,1.0,-32.40042343967439,8,0.9156294429239443,0.4655012628541333
3,EGP,10,0.5,1.0,-32.40042343967439,8,0.9156294429239443,0.4655012628541333
3,FPRL,10,0.5,1.0,-5.158973111215586,300,0.0,0.033467063054415915
4,PPO,10,0.5,1.0,-32.54430756149159,4,0.8916609744081955,0.538182897670828
4,EGP,10,0.5,1.0,-32.54430756149159,4,0.8916609744081955,0.538182897670828
4,FPRL,10,0.5,1.0,-5.159483020331131,300,0.0,0.030781855693031757
5,PPO,10,0.5,1.0,-32.553395452293366,8,0.9319815433339979,0.5387160056989146
5,EGP,10,0.5,1.0,-32.553395452293366,8,0.9319815433339979,0.5387160056989146
5,FPRL,10,0.5,1.0,-5.159459171639958,300,0.0,0.052535398866804514
6,PPO,10,0.5,1.0,-32.564742913154205,1,0.9183847759678262,0.528002541120499
6,EGP,10,0.5,1.0,-32.564742913154205,1,0.9183847759678262,0.528002541120499
6,FPRL,10,0.5,1.0,-5.167368172505177,300,0.0,0.045219129111724335
7,PPO,10,0.5,1.0,-32.57259133552401,22,0.9050353867876952,0.5645478714937202
7,EGP,10,0.5,1.0,-32.57259133552401,22,0.9050353867876952,0.5645478714937202
7,FPRL,10,0.5,1.0,-5.157632997730279,300,0.0,0.03259340422650474
8,PPO,10,0.5,1.0,-32.56337929659201,3,0.9510986175792873,0.592381118856523
8,EGP,10,0.5,1.0,-32.56337929659201,3,0.9510986175792873,0.592381118856523
8,FPRL,10,0.5,1.0,-5.1546977220174535,300,0.02499997615814209,0.041485087789185845
9,PPO,10,0.5,1.0,-32.584628512237884,11,0.9201221807110528,0.5295555095209157
9,EGP,10,0.5,1.0,-32.584628512237884,11,0.9201221807110528,0.5295555095209157
9,FPRL,10,0.5,1.0,-5.152465935694038,300,0.0,0.025886790556614907
10,PPO,10,0.5,1.0,-32.58254795050129,5,0.9113892633640023,0.5777057887956256
10,EGP,10,0.5,1.0,-32.58254795050129,5,0.9113892633640023,0.5777057887956256
10,FPRL,10,0.5,1.0,-5.159370295753967,300,0.0,0.031196939639119035
11,PPO,10,0.5,1.0,-32.60539436810696,6,0.9051213557961805,0.5641151901248797
11,EGP,10,0.5,1.0,-32.60539436810696,6,0.9051213557961805,0.5641151901248797
11,FPRL,10,0.5,1.0,-5.162955396733473,300,0.0,0.03756471073653374
12,PPO,10,0.5,1.0,-32.51167401053098,9,0.897225531363338,0.4994374736832094
12,EGP,10,0.5,1.0,-32.51167401053098,9,0.897225531363338,0.4994374736832094
12,FPRL,10,0.5,1.0,-5.165011076884454,300,0.0,0.04086968775430192
13,PPO,10,0.5,1.0,-32.55274574073031,4,0.917463787000596,0.5322994281814051
13,EGP,10,0.5,1.0,-32.55274574073031,4,0.917463787000596,0.5322994281814051
13,FPRL,10,0.5,1.0,-5.1510753273712355,300,0.0,0.02397422937086432
14,PPO,10,0.5,1.0,-32.504538970236254,5,0.9046253493494364,0.5396034247504308
14,EGP,10,0.5,1.0,-32.504538970236254,5,0.9046253493494364,0.5396034247504308
14,FPRL,10,0.5,1.0,-5.163212078533467,300,0.0,0.03790035186692642
15,PPO,10,0.5,1.0,-32.60794100557925,4,0.9424992485589587,0.550698985276855
15,EGP,10,0.5,1.0,-32.60794100557925,4,0.9424992485589587,0.550698985276855
15,FPRL,10,0.5,1.0,-5.167532004741282,300,0.0,0.0479134968624384
16,PPO,10,0.5,1.0,-32.54406374561206,5,0.9442282119989468,0.5408357132596822
16,EGP,10,0.5,1.0,-32.54406374561206,5,0.9442282119989468,0.5408357132596822
16,FPRL,10,0.5,1.0,-5.168102528548658,300,0.0,0.03366098636385977
17,PPO,10,0.5,1.0,-32.58346262076522,8,0.8827337133870593,0.5121911690262594
17,EGP,10,0.5,1.0,-32.58346262076522,8,0.8827337133870593,0.5121911690262594
17,FPRL,10,0.5,1.0,-5.157088676310834,300,0.0,0.04078230485203056
18,PPO,10,0.5,1.0,-32.485830457076986,4,0.893698780276365,0.6458340981193292
18,EGP,10,0.5,1.0,-32.485830457076986,4,0.893698780276365,0.6458340981193292
18,FPRL,10,0.5,1.0,-5.153491795840298,300,0.0,0.0320041336374698
19,PPO,10,0.5,1.0,-32.53979007575867,7,0.8950232936031918,0.5325758480745764
19,EGP,10,0.5,1.0,-32.53979007575867,7,0.8950232936031918,0.5325758480745764
19,FPRL,10,0.5,1.0,-5.159478548004215,300,0.02499997615814209,0.029490193696848535
20,PPO,10,0.5,1.0,-32.51659225312306,5,0.9199143985162472,0.6733894373305419
20,EGP,10,0.5,1.0,-32.51659225312306,5,0.9199143985162472,0.6733894373305419
20,FPRL,10,0.5,1.0,-5.155835959814664,300,0.0,0.026615426186117057
21,PPO,10,0.5,1.0,-32.71899375022934,1,0.9326300502421685,0.4530519592591865
21,EGP,10,0.5,1.0,-32.71899375022934,1,0.9326300502421685,0.4530519592591865
21,FPRL,10,0.5,1.0,-5.156988156997389,300,0.0,0.03096465055247651
22,PPO,10,0.5,1.0,-32.57313090722084,2,0.9028642827478247,0.5645766118431955
22,EGP,10,0.5,1.0,-32.57313090722084,2,0.9028642827478247,0.5645766118431955
22,FPRL,10,0.5,1.0,-5.1649529273724175,300,0.0,0.038436580586090355
23,PPO,10,0.5,1.0,-32.614550534366,4,0.9338994640272678,0.46174562448171996
23,EGP,10,0.5,1.0,-32.614550534366,4,0.9338994640272678,0.46174562448171996
23,FPRL,10,0.5,1.0,-5.165854974348466,300,0.0,0.04387107497952963
24,PPO,10,0.5,1.0,-32.51284943341663,5,0.8883176988497311,0.5300701220481763
24,EGP,10,0.5,1.0,-32.51284943341663,5,0.8883176988497311,0.5300701220481763
24,FPRL,10,0.5,1.0,-5.162980249283796,300,0.0,0.036369593950291886
25,PPO,10,0.5,1.0,-32.523858746856156,13,0.8929255195894208,0.5413239343168866
25,EGP,10,0.5,1.0,-32.523858746856156,13,0.8929255195894208,0.5413239343168866
25,FPRL,10,0.5,1.0,-5.156188031221553,300,0.0,0.04622435380605054
26,PPO,10,0.5,1.0,-32.62430611598835,22,0.8949926704488236,0.5525793750113231
26,EGP,10,0.5,1.0,-32.62430611598835,22,0.8949926704488236,0.5525793750113231
26,FPRL,10,0.5,1.0,-5.163756105992795,300,0.0,0.033319678829632056
27,PPO,10,0.5,1.0,-32.63079851143169,17,0.8840983017217943,0.4965632204934879
27,EGP,10,0.5,1.0,-32.63079851143169,17,0.8840983017217943,0.4965632204934879
27,FPRL,10,0.5,1.0,-5.16642264878613,300,0.02499997615814209,0.0464198028874864
28,PPO,10,0.5,1.0,-32.66363393679165,2,0.891531800357225,0.4758995607168113
28,EGP,10,0.5,1.0,-32.66363393679165,2,0.891531800357225,0.4758995607168113
28,FPRL,10,0.5,1.0,-5.157038456966473,300,0.0,0.03463207259041187
29,PPO,10,0.5,1.0,-32.48971021868084,28,0.9476329347618953,0.6013843350938312
29,EGP,10,0.5,1.0,-32.48971021868084,28,0.9476329347618953,0.6013843350938312
29,FPRL,10,0.5,1.0,-5.163646638163183,300,0.0,0.0373083821962483
30,PPO,10,0.5,1.0,-32.7093998372771,7,0.9487085083418549,0.5745743046367704
30,EGP,10,0.5,1.0,-32.7093998372771,7,0.9487085083418549,0.5745743046367704
30,FPRL,10,0.5,1.0,-5.160867913187213,300,0.0,0.04629490860595845
31,PPO,10,0.5,1.0,-32.75060841868873,2,0.9424753450289437,0.5538583651961051
31,EGP,10,0.5,1.0,-32.75060841868873,2,0.9424753450289437,0.5538583651961051
31,FPRL,10,0.5,1.0,-5.159238601573071,300,0.0,0.03866244779111175
32,PPO,10,0.5,1.0,-32.66956248201789,1,0.9210344451661229,0.5275449264719244
32,EGP,10,0.5,1.0,-32.66956248201789,1,0.9210344451661229,0.5275449264719244
32,FPRL,10,0.5,1.0,-5.1529789178576895,300,0.0,0.024847240283490307
33,PPO,10,0.5,1.0,-32.562288210152175,1,0.8863207223884746,0.5517873107923588
33,EGP,10,0.5,1.0,-32.562288210152175,1,0.8863207223884746,0.5517873107923588
33,FPRL,10,0.5,1.0,-5.157731701573211,300,0.0,0.022981642421381374
34,PPO,10,0.5,1.0,-32.677472504853554,12,0.9187577520473799,0.5880083072424556
34,EGP,10,0.5,1.0,-32.677472504853554,12,0.9187577520473799,0.5880083072424556
34,FPRL,10,0.5,1.0,-5.16161122402765,300,0.0,0.045172851963753084
35,PPO,10,0.5,1.0,-32.53410205772368,1,0.9275222611625752,0.5384045071421935
35,EGP,10,0.5,1.0,-32.53410205772368,1,0.9275222611625752,0.5384045071421935
35,FPRL,10,0.5,1.0,-5.1591063512623405,300,0.0,0.03275059460942136
36,PPO,10,0.5,1.0,-32.636217659282785,2,0.9264858998958122,0.513824981709373
36,EGP,10,0.5,1.0,-32.636217659282785,2,0.9264858998958122,0.513824981709373
36,FPRL,10,0.5,1.0,-5.172390312253087,300,0.02499997615814209,0.041890589989468166
37,PPO,10,0.5,1.0,-32.64790918377678,1,0.9152402078263617,0.5541196264238621
37,EGP,10,0.5,1.0,-32.64790918377678,1,0.9152402078263617,0.5541196264238621
37,FPRL,10,0.5,1.0,-5.16174350427621,300,0.0,0.04048787075232889
38,PPO,10,0.5,1.0,-32.53473658171853,2,0.8865393384626982,0.6228665403539324
38,EGP,10,0.5,1.0,-32.53473658171853,2,0.8865393384626982,0.6228665403539324
38,FPRL,10,0.5,1.0,-5.15979042209765,300,0.0,0.04082647117601462
39,PPO,10,0.5,1.0,-32.706142338479566,2,0.8955328271113183,0.5314819467390905
39,EGP,10,0.5,1.0,-32.706142338479566,2,0.8955328271113183,0.5314819467390905
39,FPRL,10,0.5,1.0,-5.160011107696838,300,0.0,0.027929959754916866
40,PPO,10,0.5,1.0,-32.71760153915366,17,0.9038986396651403,0.4883126086070171
40,EGP,10,0.5,1.0,-32.71760153915366,17,0.9038986396651403,0.4883126086070171
40,FPRL,10,0.5,1.0,-5.155999743753683,300,0.0,0.029192698749735523
41,PPO,10,0.5,1.0,-32.57590877250062,6,0.8964658719987679,0.5776456788152476
41,EGP,10,0.5,1.0,-32.57590877250062,6,0.8964658719987679,0.5776456788152476
41,FPRL,10,0.5,1.0,-5.156754569786165,300,0.0,0.042700864382672746
42,PPO,10,0.5,1.0,-32.50457711080387,3,0.9265312095159363,0.4298545061073635
42,EGP,10,0.5,1.0,-32.50457711080387,3,0.9265312095159363,0.4298545061073635
42,FPRL,10,0.5,1.0,-5.1672144355422684,300,0.0,0.03472674510849426
43,PPO,10,0.5,1.0,-32.62926291360333,9,0.9112263692013571,0.6078919947758061
43,EGP,10,0.5,1.0,-32.62926291360333,9,0.9112263692013571,0.6078919947758061
43,FPRL,10,0.5,1.0,-5.149470505162355,300,0.0,0.03923615985358875
44,PPO,10,0.5,1.0,-32.518716416224485,3,0.9267145574040381,0.6051672952376855
44,EGP,10,0.5,1.0,-32.518716416224485,3,0.9267145574040381,0.6051672952376855
44,FPRL,10,0.5,1.0,-5.155078463936614,300,0.0,0.027364210266501827
45,PPO,10,0.5,1.0,-32.62268296666869,3,0.9163969447356135,0.5166070855579625
45,EGP,10,0.5,1.0,-32.62268296666869,3,0.9163969447356135,0.5166070855579625
45,FPRL,10,0.5,1.0,-5.1558222967104905,300,0.0,0.04086497622136229
46,PPO,10,0.5,1.0,-32.609343264541145,5,0.8894277551955964,0.5513454396447725
46,EGP,10,0.5,1.0,-32.609343264541145,5,0.8894277551955964,0.5513454396447725
46,FPRL,10,0.5,1.0,-5.163541618283041,300,0.0,0.041818878332632835
47,PPO,10,0.5,1.0,-32.63934194898201,1,0.922420005963152,0.5845827432112785
47,EGP,10,0.5,1.0,-32.63934194898201,1,0.922420005963152,0.5845827432112785
47,FPRL,10,0.5,1.0,-5.16240038355078,300,0.0,0.04170897646432735
48,PPO,10,0.5,1.0,-32.60114915224045,30,0.9135503286474318,0.4752293793602148
48,EGP,10,0.5,1.0,-32.60114915224045,30,0.9135503286474318,0.4752293793602148
48,FPRL,10,0.5,1.0,-5.156224150961054,300,0.0,0.032381748898154
49,PPO,10,0.5,1.0,-32.526517948393774,2,0.9018437085844943,0.5128556116238171
49,EGP,10,0.5,1.0,-32.526517948393774,2,0.9018437085844943,0.5128556116238171
49,FPRL,10,0.5,1.0,-5.163518705652455,300,0.02499997615814209,0.03872368291746105
50,PPO,10,0.5,1.0,-32.520677888153195,25,0.9371539306681544,0.5525741851055067
50,EGP,10,0.5,1.0,-32.520677888153195,25,0.9371539306681544,0.5525741851055067
50,FPRL,10,0.5,1.0,-5.1543301433521425,300,0.0026007890701293945,0.02995577027460764
1,PPO,10,0.5,2.0,-66.0487408023471,10,0.8968659450553915,1.0479669869145847
1,EGP,10,0.5,2.0,-66.0487408023471,10,0.8968659450553915,1.0479669869145847
1,FPRL,10,0.5,2.0,-5.4213414109704905,300,0.0,0.07763031675708376
2,PPO,10,0.5,2.0,-65.78383040766798,3,0.8954457089333177,1.0530500219895809
2,EGP,10,0.5,2.0,-65.78383040766798,3,0.8954457089333177,1.0530500219895809
2,FPRL,10,0.5,2.0,-5.416431471775927,300,0.0,0.0645402860790323
3,PPO,10,0.5,2.0,-65.6080585755746,8,0.9156294429239443,0.9088195571048251
3,EGP,10,0.5,2.0,-65.6080585755746,8,0.9156294429239443,0.9088195571048251
3,FPRL,10,0.5,2.0,-5.414527380064074,300,0.0,0.056780664676081116
4,PPO,10,0.5,2.0,-65.8888205744055,4,0.8916609744081955,1.0506581557597676
4,EGP,10,0.5,2.0,-65.8888205744055,4,0.8916609744081955,1.0506581557597676
4,FPRL,10,0.5,2.0,-5.415506640468021,300,0.0,0.05331031828089095
5,PPO,10,0.5,2.0,-65.90673217109118,8,0.9319815433339979,1.0516883942508655
5,EGP,10,0.5,2.0,-65.90673217109118,8,0.9319815433339979,1.0516883942508655
5,FPRL,10,0.5,2.0,-5.429772601545849,300,0.0,0.10063186473847868
6,PPO,10,0.5,2.0,-65.92857666806152,1,0.9183847759678262,1.0307425615278747
6,EGP,10,0.5,2.0,-65.92857666806152,1,0.9183847759678262,1.0307425615278747
6,FPRL,10,0.5,2.0,-5.439112623223446,300,0.0,0.09123810791539899
7,PPO,10,0.5,2.0,-65.94380296485313,22,0.9050353867876952,1.1022669686825501
7,EGP,10,0.5,2.0,-65.94380296485313,22,0.9050353867876952,1.1022669686825501
7,FPRL,10,0.5,2.0,-5.415790955593787,300,0.0,0.0661764035060271
8,PPO,10,0.5,2.0,-65.9259682022832,3,0.9510986175792873,1.156847363936057
8,EGP,10,0.5,2.0,-65.9259682022832,3,0.9510986175792873,1.156847363936057
8,FPRL,10,0.5,2.0,-5.41388249690794,300,0.02499997615814209,0.07261927455329462
9,PPO,10,0.5,2.0,-65.96725597165107,11,0.9201221807110528,1.0338000687844735
9,EGP,10,0.5,2.0,-65.96725597165107,11,0.9201221807110528,1.0338000687844735
9,FPRL,10,0.5,2.0,-5.406082738212406,300,0.0,0.03658856581592644
10,PPO,10,0.5,2.0,-65.96359573532284,5,0.9113892633640023,1.1277483889936413
10,EGP,10,0.5,2.0,-65.96359573532284,5,0.9113892633640023,1.1277483889936413
10,FPRL,10,0.5,2.0,-5.416930645476678,300,0.0,0.06083199580940725
11,PPO,10,0.5,2.0,-66.0078061004851,6,0.9051213557961805,1.1015551296332113
11,EGP,10,0.5,2.0,-66.0078061004851,6,0.9051213557961805,1.1015551296332113
11,FPRL,10,0.5,2.0,-5.42444784706573,300,0.0,0.07500902866336831
12,PPO,10,0.5,2.0,-65.82526681980488,9,0.897225531363338,0.9746441669107313
12,EGP,10,0.5,2.0,-65.82526681980488,9,0.897225531363338,0.9746441669107313
12,FPRL,10,0.5,2.0,-5.430519423633996,300,0.0,0.08611919370953611
13,PPO,10,0.5,2.0,-65.90519353086114,4,0.917463787000596,1.0390945110727228
13,EGP,10,0.5,2.0,-65.90519353086114,4,0.917463787000596,1.0390945110727228
13,FPRL,10,0.5,2.0,-5.40121446715786,300,0.0,0.034108231520089766
14,PPO,10,0.5,2.0,-65.81116207795499,5,0.9046253493494364,1.053809914364841
14,EGP,10,0.5,2.0,-65.81116207795499,5,0.9046253493494364,1.053809914364841
14,FPRL,10,0.5,2.0,-5.428772717436599,300,0.0,0.07828715802013178
15,PPO,10,0.5,2.0,-66.0130052007305,4,0.9424992485589587,1.075072479327247
15,EGP,10,0.5,2.0,-66.0130052007305,4,0.9424992485589587,1.075072479327247
15,FPRL,10,0.5,2.0,-5.428685550593033,300,0.0,0.09200330533727223
16,PPO,10,0.5,2.0,-65.88828282766362,5,0.9442282119989468,1.0556792375897577
16,EGP,10,0.5,2.0,-65.88828282766362,5,0.9442282119989468,1.0556792375897577
16,FPRL,10,0.5,2.0,-5.437043505636438,300,0.0,0.074011639455255
17,PPO,10,0.5,2.0,-65.96524362709658,8,0.8827337133870593,1.0000430944603007
17,EGP,10,0.5,2.0,-65.96524362709658,8,0.8827337133870593,1.0000430944603007
17,FPRL,10,0.5,2.0,-5.417916268470706,300,0.0,0.07672737033840393
18,PPO,10,0.5,2.0,-65.77493204902152,4,0.893698780276365,1.2606669735739433
18,EGP,10,0.5,2.0,-65.77493204902152,4,0.893698780276365,1.2606669735739433
18,FPRL,10,0.5,2.0,-5.411381541360149,300,0.0,0.056116251161993494
19,PPO,10,0.5,2.0,-65.8798255795449,7,0.8950232936031918,1.0394033197586998
19,EGP,10,0.5,2.0,-65.8798255795449,7,0.8950232936031918,1.0394033197586998
19,FPRL,10,0.5,2.0,-5.416830287226616,300,0.02499997615814209,0.04999967468084218
20,PPO,10,0.5,2.0,-65.83467989149824,5,0.9199143985162472,1.314853031564087
20,EGP,10,0.5,2.0,-65.83467989149824,5,0.9199143985162472,1.314853031564087
20,FPRL,10,0.5,2.0,-5.417530906457731,300,0.0,0.05611667256069552
21,PPO,10,0.5,2.0,-66.22941313189476,1,0.9326300502421685,0.8845677612323709
21,EGP,10,0.5,2.0,-66.22941313189476,1,0.9326300502421685,0.8845677612323709
21,FPRL,10,0.5,2.0,-5.41568016819216,300,0.0,0.05994197382216506
22,PPO,10,0.5,2.0,-65.9449762733337,2,0.9028642827478247,1.101803334937567
22,EGP,10,0.5,2.0,-65.9449762733337,2,0.9028642827478247,1.101803334937567
22,FPRL,10,0.5,2.0,-5.427785044888838,300,0.0,0.08100183641929491
23,PPO,10,0.5,2.0,-66.02585338485933,4,0.9338994640272678,0.9013978885832057
23,EGP,10,0.5,2.0,-66.02585338485933,4,0.9338994640272678,0.9013978885832057
23,FPRL,10,0.5,2.0,-5.427969141698793,300,0.0,0.08718415165212373
24,PPO,10,0.5,2.0,-65.8272816785057,5,0.8883176988497311,1.0350118583295387
24,EGP,10,0.5,2.0,-65.8272816785057,5,0.8883176988497311,1.0350118583295387
24,FPRL,10,0.5,2.0,-5.426279092554144,300,0.0,0.07350015453589616
25,PPO,10,0.5,2.0,-65.84880952843861,13,0.8929255195894208,1.0570847111406343
25,EGP,10,0.5,2.0,-65.84880952843861,13,0.8929255195894208,1.0570847111406343
25,FPRL,10,0.5,2.0,-5.419078035110125,300,0.0,0.08602193902607198
26,PPO,10,0.5,2.0,-66.0453488962177,22,0.8949926704488236,1.0785657859253235
26,EGP,10,0.5,2.0,-66.0453488962177,22,0.8949926704488236,1.0785657859253235
26,FPRL,10,0.5,2.0,-5.423451481980762,300,0.0,0.06299014053457536
27,PPO,10,0.5,2.0,-66.0576337384107,17,0.8840983017217943,0.9692554844104264
27,EGP,10,0.5,2.0,-66.0576337384107,17,0.8840983017217943,0.9692554844104264
27,FPRL,10,0.5,2.0,-5.4340300058773074,300,0.02499997615814209,0.10056886948481933
28,PPO,10,0.5,2.0,-66.1215993790768,2,0.891531800357225,0.9290478322695099
28,EGP,10,0.5,2.0,-66.1215993790768,2,0.891531800357225,0.9290478322695099
28,FPRL,10,0.5,2.0,-5.416622264865408,300,0.0,0.0642021032246532
29,PPO,10,0.5,2.0,-65.78200936008436,28,0.9476329347618953,1.174341488434917
29,EGP,10,0.5,2.0,-65.78200936008436,28,0.9476329347618953,1.174341488434917
29,FPRL,10,0.5,2.0,-5.425445787871332,300,0.0,0.07147189036488032
30,PPO,10,0.5,2.0,-66.21077062703858,7,0.9487085083418549,1.1213602941174012
30,EGP,10,0.5,2.0,-66.21077062703858,7,0.9487085083418549,1.1213602941174012
30,FPRL,10,0.5,2.0,-5.430543606123479,300,0.0,0.0903101279309712
31,PPO,10,0.5,2.0,-66.2917068549674,2,0.9424753450289437,1.0810426409757694
31,EGP,10,0.5,2.0,-66.2917068549674,2,0.9424753450289437,1.0810426409757694
31,FPRL,10,0.5,2.0,-5.422861640896472,300,0.0,0.0804808493182786
32,PPO,10,0.5,2.0,-66.13296274427834,1,0.9210344451661229,1.0296755764456635
32,EGP,10,0.5,2.0,-66.13296274427834,1,0.9210344451661229,1.0296755764456635
32,FPRL,10,0.5,2.0,-5.405594368496184,300,0.0,0.03783854894648107
33,PPO,10,0.5,2.0,-65.92403490101456,1,0.8863207223884746,1.0771020207263544
33,EGP,10,0.5,2.0,-65.92403490101456,1,0.8863207223884746,1.0771020207263544
33,FPRL,10,0.5,2.0,-5.409442988279504,300,0.0,0.038654368663792876
34,PPO,10,0.5,2.0,-66.14862606242723,12,0.9187577520473799,1.147928367417655
34,EGP,10,0.5,2.0,-66.14862606242723,12,0.9187577520473799,1.147928367417655
34,FPRL,10,0.5,2.0,-5.4323375901073065,300,0.0,0.09203025449212879
35,PPO,10,0.5,2.0,-65.86902237433799,1,0.9275222611625752,1.0506238679910906
35,EGP,10,0.5,2.0,-65.86902237433799,1,0.9275222611625752,1.0506238679910906
35,FPRL,10,0.5,2.0,-5.413558868542859,300,0.0,0.055953550901152144
36,PPO,10,0.5,2.0,-66.06844594162108,2,0.9264858998958122,1.0030232317889274
36,EGP,10,0.5,2.0,-66.06844594162108,2,0.9264858998958122,1.0030232317889274
36,FPRL,10,0.5,2.0,-5.444847629228297,300,0.02499997615814209,0.08641857636184716
37,PPO,10,0.5,2.0,-66.09098918451836,1,0.9152402078263617,1.0815550047472922
37,EGP,10,0.5,2.0,-66.09098918451836,1,0.9152402078263617,1.0815550047472922
37,FPRL,10,0.5,2.0,-5.425875670709782,300,0.0,0.08048918960803889
38,PPO,10,0.5,2.0,-65.87006867908421,2,0.8865393384626982,1.2157867091809256
38,EGP,10,0.5,2.0,-65.87006867908421,2,0.8865393384626982,1.2157867091809256
38,FPRL,10,0.5,2.0,-5.428750675965022,300,0.0,0.08514317465614304
39,PPO,10,0.5,2.0,-66.20459423471829,2,0.8955328271113183,1.0376897502492177
39,EGP,10,0.5,2.0,-66.20459423471829,2,0.8955328271113183,1.0376897502492177
39,FPRL,10,0.5,2.0,-5.419397049542291,300,0.0,0.0562113751523593
40,PPO,10,0.5,2.0,-66.22692343559372,17,0.9038986396651403,0.953058179193232
40,EGP,10,0.5,2.0,-66.22692343559372,17,0.9038986396651403,0.953058179193232
40,FPRL,10,0.5,2.0,-5.412176690259119,300,0.0,0.050765595723261406
41,PPO,10,0.5,2.0,-65.95029855677693,6,0.8964658719987679,1.1276474929786946
41,EGP,10,0.5,2.0,-65.95029855677693,6,0.8964658719987679,1.1276474929786946
41,FPRL,10,0.5,2.0,-5.422070702761016,300,0.0,0.08687261042170953
42,PPO,10,0.5,2.0,-65.81129656238019,3,0.9265312095159363,0.8387265080610983
42,EGP,10,0.5,2.0,-65.81129656238019,3,0.9265312095159363,0.8387265080610983
42,FPRL,10,0.5,2.0,-5.430613559784471,300,0.0,0.07448989184884727
43,PPO,10,0.5,2.0,-66.05440019827243,9,0.9112263692013571,1.1865655201051626
43,EGP,10,0.5,2.0,-66.05440019827243,9,0.9112263692013571,1.1865655201051626
43,FPRL,10,0.5,2.0,-5.408590168883316,300,0.0,0.06681708290604275
44,PPO,10,0.5,2.0,-65.8385331761264,3,0.9267145574040381,1.1813358117764183
44,EGP,10,0.5,2.0,-65.8385331761264,3,0.9267145574040381,1.1813358117764183
44,FPRL,10,0.5,2.0,-5.406911624450396,300,0.0,0.03581853427441066
45,PPO,10,0.5,2.0,-66.0412704825212,3,0.9163969447356135,1.008406211783322
45,EGP,10,0.5,2.0,-66.0412704825212,3,0.9163969447356135,1.008406211783322
45,FPRL,10,0.5,2.0,-5.419227707502136,300,0.0,0.07987335264027108
46,PPO,10,0.5,2.0,-66.01602921601098,5,0.8894277551955964,1.0763145460663186
46,EGP,10,0.5,2.0,-66.01602921601098,5,0.8894277551955964,1.0763145460663186
46,FPRL,10,0.5,2.0,-5.429353431999751,300,0.0,0.08311960353677249
47,PPO,10,0.5,2.0,-66.07403506426706,1,0.922420005963152,1.14114214047971
47,EGP,10,0.5,2.0,-66.07403506426706,1,0.922420005963152,1.14114214047971
47,FPRL,10,0.5,2.0,-5.430393407556891,300,0.0,0.08809844504617059
48,PPO,10,0.5,2.0,-65.99978700770538,30,0.9135503286474318,0.9277636477330626
48,EGP,10,0.5,2.0,-65.99978700770538,30,0.9135503286474318,0.9277636477330626
48,FPRL,10,0.5,2.0,-5.4155497887005435,300,0.0,0.05838359340389917
49,PPO,10,0.5,2.0,-65.85375484761683,2,0.9018437085844943,1.0010404110733921
49,EGP,10,0.5,2.0,-65.85375484761683,2,0.9018437085844943,1.0010404110733921
49,FPRL,10,0.5,2.0,-5.426101437170303,300,0.02499997615814209,0.07173319524717879
50,PPO,10,0.5,2.0,-65.84229803295824,25,0.9371539306681544,1.0788266950226721
50,EGP,10,0.5,2.0,-65.84229803295824,25,0.9371539306681544,1.0788266950226721
50,FPRL,10,0.5,2.0,-5.407386165001837,300,0.0026007890701293945,0.05461000878111901
1,PPO,10,0.8,0.5,-19.050279523511925,9,0.9357798337455434,0.18412197131186445
1,EGP,10,0.8,0.5,-19.050279523511925,9,0.9357798337455434,0.18412197131186445
